,date,username,displayname,location,language,tweet
144,2022-12-02 15:57:56+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@Orshkedy שני מני רבים, עידן חדש בפתח."
145,2022-12-02 15:57:07+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@Sari__La מאפסילון
146,2022-12-02 15:55:28+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@Metayelet @TalAfek11 9 זו שאלה לשתולי פיד מעיין ברוך
147,2022-12-02 15:53:51+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@balon_152 כאחת הטיסות
148,2022-12-02 15:40:11+00:00,bb_kinh,𝕊𝕒𝕣𝕜𝕔𝕖𝕤𝕤 🦅🌍❄️©️,coded,en,"They should all come and let's pay e levy
#EIBQatar2022"
149,2022-12-02 15:39:50+00:00,bb_kinh,𝕊𝕒𝕣𝕜𝕔𝕖𝕤𝕤 🦅🌍❄️©️,coded,en,@thenanaaba They should all come and let's pay e levy
150,2022-12-02 15:39:31+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@YairDovrat לא אוהד של ירושלים אבל זו אבדה לעונה הזאת ❤
151,2022-12-02 15:36:58+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@roee_politi איך היקום לא קרס עם כל מסת העסקנות הזאת בנקודה אחת
152,2022-12-02 15:24:42+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@EyalMilner זה כי הם יותר אוהדי בית""ר/חיפה משהם אוהדי חולון"
153,2022-12-02 15:15:45+00:00,tavuencasZ,Tavuencas 🇧🇷🇺🇦🏳️‍🌈🇹🇼,"Votorantim, Brasil",pt,"@BfrYmyol @jluiz_3011 @filipeseiti @LuizPersechini Reitero aqui novamente: elogiei e continuou elogiando a composição da equipe econômica do governo Lula. Lisboa, Meirelles e Levy fizeram excepcional serviço."
154,2022-12-02 15:12:50+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@Ricoooooos @liran20_20 הגמל והדבשת מצבם
155,2022-12-02 15:12:02+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@Ricoooooos תן קרדיט או שאני עובר למחנה של לירן
156,2022-12-02 15:11:33+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,אנשים שלכלכו על הצ'יף? 🥰🥰🥰🥰
157,2022-12-02 15:10:58+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@lindi_orginal זה המשלים של הורטון בכל מה שקשור לשיער
158,2022-12-02 15:09:06+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@lindi_orginal @yonatantzuberi חוץ ממך ומהמשפחה שלי הוא צודק
159,2022-12-02 15:02:20+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@DukasGuy @habachoor שמישהו יטפל בנושא הקמעות, זו המחלה הממארת של תרבות האוהדים"
160,2022-12-02 15:00:05+00:00,TalAfek11,Tal Afek,,iw,"@ravid_e_levy אתה יודע מילא שיגיד אפילו שחקן כמו אנזו פרננדז, קודוס אבל דווקא שחקן שהוא כבר במעמד גבוה? נו באמת"
161,2022-12-02 14:56:54+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@TalAfek11 כל אידיוט יכול להצביע שזה קודי גאקפו, מה אוחנה עושה בקטר ולמה אני משלם על זה כסף?"
162,2022-12-02 14:44:16+00:00,ImAboagye,GOVERNOR 🦅,aboagyeeric64@gmail.com ,en,So now E levy goes for any amount. Just sent some 10gh to someone and they deducted 50p from my account. Wow.
163,2022-12-02 14:28:10+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"פיד עירוניות:
טעיתי באוטובוס בירושלים, והתחנה הבאה הייתה במרחק של 10 דקות נסיעה בלי שום רצף עירוני, אבל מיד אחרי 5 דקות עליתי על קו בדרך למרכזית.
המסקנה היא שההליכתיות מזעזעת מצד אחד, והתחב""צ ברמה שלא נופלת מתל אביב מאידך. ירושלים לאן?"
164,2022-12-02 14:13:49+00:00,ItaiMantesh,Itai Mantesh,,iw,@NoamPrinz @ravid_e_levy @HapoelTLVBC רוצים תואר לא? צריך לחפש בשדות זרים
165,2022-12-02 14:09:43+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,לא מאמין שחשבתי לקנות חולצה של גוטליב 🤮 (((בסוף לקחתי של לאיוס))) https://t.co/MHL9s1EI87
166,2022-12-02 14:05:48+00:00,NoamPrinz,נֹעם-פרינץ בואטנג,,iw,@ravid_e_levy @ItaiMantesh @HapoelTLVBC כמו מכבי
167,2022-12-02 14:03:56+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@ItaiMantesh @HapoelTLVBC @NoamPrinz האמריקאיות שלנו מצבה
168,2022-12-02 14:03:05+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@haanalistim_HTA @h_yacobi @YGamliel @GuyMoyal14 @EladLevy0411 אוקיי נשברתי אני אפנה זמן לשמוע הסופש
169,2022-12-02 14:01:26+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@itsNitzka ספציפית בהקשר הזה https://t.co/848k184grJ
170,2022-12-02 12:27:20+00:00,kojofletcher_10,TT,,hu,@Serwaa_Amihere E - Levy ?
171,2022-12-02 12:16:55+00:00,Freigtz,Richard_Drai 🇬🇭,,en,"@TheOnlyTor_ No.. been reduced from 1.5% to 1...
Buh this time round..the e levy charge no get threshold...5ghc them take thema 1%😂😂😂😂😂😂"
172,2022-12-02 10:09:27+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@nizanzarotski ""אני לא יכול לדבר, אני בדיוק נכנס למנהרה"""
173,2022-12-02 10:00:03+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@Roi_Weinberg @sport5il מלך, וגם אחלה ג'ון."
174,2022-12-02 09:50:02+00:00,KokuNanegbe,Koku Mawuli Nanegbe,"Accra, Ghana",en,The #E-levy is a bad idea https://t.co/F2fSWcibRd
175,2022-12-02 09:44:04+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@Nimrod_Prinz הגמל עם הדבשת מצבו
176,2022-12-02 09:42:25+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@GavishAmit אף אחד:
טבלאות במנג'ר:"
177,2022-12-02 09:25:55+00:00,senyonino,Son Of Mourinho,,en,"@tv3_ghana So it was a strategy  to firmly introduce e- levy ...you made the whole thing like e- levy came to replace Toll boot but here we are.. gradually  told boot is coming  to add up to e-levy. 
#kumipreko 
This government ehhhh..."
178,2022-12-02 09:22:21+00:00,e_levy_22,Abena 🌹,Invicible,en,@SandraAnkobiah That’s great
179,2022-12-02 08:52:57+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@BrookeMills96 חזרתי הביתה מהיומית לפני 9 שעות. יש לי עומס מטורף בלימודים, אבל עכשיו צברתי נטוורקינג וידע בDevOps 😀😀😀"
180,2022-12-02 07:05:29+00:00,e_levy_22,Abena 🌹,Invicible,und,@DStv_Ghana Ghana 2 Uruguay 0
181,2022-12-02 06:56:52+00:00,andrezapravcs1,Deza💫,,pt,"Eu e Levy tomamos um banho, e agr viemos deitar 👩‍👦🫶🏽"
182,2022-12-02 06:39:21+00:00,e_levy_22,Abena 🌹,Invicible,und,@_papayawgh Ghana 1 Uruguay 0
183,2022-12-02 06:06:47+00:00,e_levy_22,Abena 🌹,Invicible,und,@Serwaa_Amihere @florabydelta Ghana 2 Uruguay 0
184,2022-12-02 06:06:23+00:00,e_levy_22,Abena 🌹,Invicible,und,@mygtvsports Ghana 2 Uruguay 1
185,2022-12-02 06:05:54+00:00,e_levy_22,Abena 🌹,Invicible,und,@TecnoMobileGH Ghana 3 Uruguay 1
186,2022-12-02 06:03:13+00:00,great_noi,Great-Noi,,en,@tv3_ghana That means no more e levy?
187,2022-12-02 05:21:08+00:00,kusiclement2,Clement Kusi,Ghana,en,"@myumbbank And also you're the only bank that charges e levy on bank to bank transfer on the app, please take note of that."
188,2022-12-02 01:20:55+00:00,ToureMusah2,Carl gee,,en,I think the E levy should be abolished since the road tolls will be reintroduced. https://t.co/UzyXqvEy1J
189,2022-12-02 00:57:35+00:00,Pde86,Director_ Prosdel 👑Ninja🗡🇬🇭 Rebellz ⚡ 🇬🇭,Accra Ghana,en,@JoyNewsOnTV Good  idea.  But they should  reduce  e levy to 20pesewas
190,2022-12-02 00:40:03+00:00,MarkELevy2,Mark E. Levy,Henderson Nevada,en,Carnage &amp; Venom  The Final Symbiot Full Trailer Church Scene https://t.co/fUVh7CTer3 via @YouTube
191,2022-12-02 00:26:32+00:00,MarkELevy2,Mark E. Levy,Henderson Nevada,en,Nightmare World 🌍 https://t.co/GNwG0l3VuB via @YouTube
192,2022-12-01 23:45:17+00:00,FBB08,Felipe Bolpet,,pt,@laisjkkkkkk Vc e levy São exceção
193,2022-12-01 23:00:16+00:00,markelevy,Mark E Levy,,qam,.@kimeveritt https://t.co/aqAUP0OXGi
194,2022-12-01 22:25:04+00:00,Oduro_Faruck,Oduro Faruck Ish.,Dormaa Ahenkro,en,"I thought E- Levy substituted Road Toll, na what happened?"
195,2022-12-01 21:59:31+00:00,Sfindjaartiste,sfindjaartiste,Mechta Ras el Hassi           ,fr,"@Le_Figaro @Figaro_Live Chapeau bas à Mme Annie Ernaux qui a osé dire des vérités sur Israël état d'apartheid...  Si Mme Bouteldja est une antisémite ,vous aussi Mr Fienkelkraut ainsi que Goldnadel, E Levy , Zemmour vous êtes des racistes islamophobes..."
196,2022-12-01 21:48:24+00:00,RaquelRibeiroB2,🦋Raquel Ribeiro🦋,,pt,Maite e Levy são de uma beleza surreal ❤️ eu fico babando 🥰#CuidadoComOAnjo128
197,2022-12-01 21:28:52+00:00,Zakramswunpini,Abdul-Hamid Zakaria,,en,@tv3_ghana Then e levy must be cancelled
198,2022-12-01 21:19:57+00:00,OseiKuf90674326,Osei Kuffour,,en,@papakwesi_jr Road Tolls again with E levy  Eii Nana Addo you will let many Ghanaians come to Europe by ship from Italy because Ghanaians can't cope with the hardships
199,2022-12-01 20:33:17+00:00,carl2131,🇬🇭🌡 S🆃🆁🅴🅴🆃 🅼🅾🅽🅴🆈 G🅷,golf hills Motown,en,@Serwaa_Amihere yeah E Levy
200,2022-12-01 20:24:20+00:00,ValerieSilvert,SILVERT Valérie,,fr,"@CNEWSLesOFF @CNEWS @Rdesarbres @PascalPraud @morandini_live @SoMabrouk @cleliemathias @christine_kelly @obenkemoun @TLoussouarn @VGrandclaude @ThomasBauder J’ai beaucoup de mal avec les attaques incessantes de Mr Praud, E. Lévy sur le masque, le vaccin. Leurs positions les regardent mais les journalistes, les politiques, les sportifs, les acteurs etc devraient comprendre qu’ils peuvent influer sur des esprits faibles."
201,2022-12-01 20:04:28+00:00,BroadcastGhana,Broadcast Ghana Web,Ghana-Accra,en,"JUST IN: #Afia Schwarzenegger #Akufo-Addo #National Security #Ghana #Ato Essien #Bawumia #Germany #2010 World Cup #E-levy Ghanaians Boiling On Social Media After Luiz Suarez Makes Disrespectful Statement In Press Conference Today; See How Ghanaians
https://t.co/vDK8VBt6fD"
202,2022-12-01 19:58:20+00:00,itzyoloz,Yolo Yolo,,en,@gyaigyimii Thought e levy was introduced to eliminate road tolls and now all of a sudden we’re to pay both?? This tyranny and autocracy at its highest peak nothing democratic about this 😔
203,2022-12-01 19:57:17+00:00,DanieTahir,Danie M Tahir,,en,@tv3_ghana This gov is playing mind tricks with Ghanaians. 😂😂😂😂 so is the gov going to cancel e levy?
204,2022-12-01 18:48:43+00:00,vmoako,ea•, God,tl,Sika no asa. E Levy oo IMF ooo 😂 https://t.co/Z9QYj2fX3D
205,2022-12-01 18:45:38+00:00,jsowwah,BuyBlack🇨🇦 ,"Nova Scotia, Canada",en,@tv3_ghana E levy away
206,2022-12-01 18:28:53+00:00,KwekuTetteh1,Bolewuraa,,en,@I_Am_Winter the e levy now affects any amount and all transactions..
207,2022-12-01 18:05:16+00:00,UKnowIGotSoul,Howard E. Levy II,"Dallas, TX",en,"@kingdavidotw 🤣🤣🤣
All I could see was the in the bushes animation on this one as you said it!"
208,2022-12-01 17:30:41+00:00,mekowrites,👉🏾🇬🇭mEk0'🖤💔,Oseikrom,en,"@tv3_ghana so E Levy still didn't solve wanna problems, Foolish Fraud Government. 

Fix corruption u dey fool.
no money would satisfy them
Kwasia leaders kwa"
209,2022-12-01 16:55:50+00:00,BraEddi93795891,Bra Eddie,,en,@Joy997FM And end e- levy
210,2022-12-01 16:55:13+00:00,meech006,Odogwu meech🇬🇭,,en,@3NewsGH Then it’s time to abolish the thievery e_levy
211,2022-12-01 16:16:31+00:00,UKnowIGotSoul,Howard E. Levy II,"Dallas, TX",en,"Something to keep my Elite warm! @kingdavidotw What you think? Is this one in the bushes? 
https://t.co/4MS8omPzef"
212,2022-12-01 16:10:24+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@TheSkiBaron @TheRealKeean No weapons shortage in North America,the US and Canada are sending ""old-stock"" weapons, not the 'new stuff.  What that does is generate NEW orders to the manufacturers,which means 'new stock' shells, ammo, weapons, and weapons systems. Think about it like THAT, you will be happy."
213,2022-12-01 16:07:57+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@BrianMcHugh2011 If you're referring to the '46% of Britons Believe' article...no, I did not.  Don't have the patience today.  😅"
214,2022-12-01 16:04:40+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,@johnmaher0 @AdvanceEsg @blairpalese @Alex_Verbeek @arikring @tveitdal @AlexandriaV2005 @SaleemulHuq @Pistachio @protegoterra Wow...this Climate-Change Worshipper has finally met....REALITY.
215,2022-12-01 16:03:24+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@AdvanceEsg @blairpalese @Alex_Verbeek @arikring @tveitdal @AlexandriaV2005 @SaleemulHuq @Pistachio @protegoterra Apparently NONE of these Climate Change RELIGION worshippers, know the DIFFERENCE between 'Weather'...and 'Climate'.  People:  It's ALL HAPPENED BEFORE....the worst Hurricane in Florida was in 1854....and there have been many bad ones since.  GROW UP, think for yourselves."
216,2022-12-01 15:57:02+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@MatthewWielicki @tan123 EXACTLY.  I use models daily as I am sure that you do as well.  Models:  ""garbage in, garbage out"" .  They will give you whatever result you program them for. NONE of the Climate Models bar one or two, are even CLOSE to reality."
217,2022-12-01 15:55:07+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@greenboat @Cynthia84400444 @brixwe @ufoefighter007 ""Canada sends vast quantities of $46/barrel oil to the TX gulf through the existing Keystone pipeline, but could send nearly a BILLION barrels per day MORE, if the XL (Extension Line) alternate parallel route was put back on the table."
218,2022-12-01 15:51:54+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,@brixwe @tan123 makes more sense that some of the stuff that comes out of her mouth.
219,2022-12-01 15:51:07+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@sunlorrie It's a fight that the girlie-boy, half-wit, Drama Queen.....would LOSE..badly.  Time for a change."
220,2022-12-01 15:50:07+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,@tan123 This Climate Change RELIGION is getting worse...I thought that the Royals were the Heads of the Church of England (Angicans)....not the Church of Climate-Change.
221,2022-12-01 15:48:24+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@MikeHudema Oh yeah and I forgot that the Polar Bears are multiplying like Rabbits....and yes, there IS a Planet 'B'.....ask Elon Musk.  Happy Climate-Change Religion worshipping...Enjoy."
222,2022-12-01 15:46:59+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@MikeHudema I sincerely DOUBT that many of those are 'scientists'.  Probably most are Climate-Change RELIGIONISTS.  REAL Scientists know that the Earth is cooling, seas are NOT significantly rising, the Ice Caps are growing, and CO2 is PLANT FOOD.  NO CO2, no plants, no food, no Oxygen ."
223,2022-12-01 15:43:11+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@thevivafrei @cenkuygur @kanyewest @Timcast @AnaKasparian Turkey Awaits.  You're free to leave...planes leave every day for Ankara.....buh bye, now."
224,2022-12-01 15:41:56+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@ClownWorld_ Don't LIKE it?  Don't Celebrate it.  Find another country, one that wasn't founded, like the US, Canada, and most South American countries....on Christianity...its rules and laws."
225,2022-12-01 15:41:43+00:00,UKnowIGotSoul,Howard E. Levy II,"Dallas, TX",en,"👀🤣🤣 @DestinLegarie it's the laugh for me! All facts though! 
https://t.co/vUxGbRFVBp"
226,2022-12-01 15:40:34+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@tan123 Lock 'em up!!  The lunatic asylums are obviously empty, and the padded rooms and medication....await."
227,2022-12-01 15:39:33+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@MatthewWielicki @tan123 ONLY....""Climate"" can't be controlled, and neither can WEATHER.  The Earth's 'climate' is cooling, the seas are NOT rising at any significant rate, the Ice Caps are GROWING, the Polar Bears are multiplying like Rabbits, Deserts are getting 'greener'..more plants...and MORE food."
228,2022-12-01 15:36:02+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@BrianMcHugh2011 ""Poll finds that 46 per cent of adults believe bills including food, fuel and energy would not be as high today if earlier action had been taken to tackle climate change""  That means that 46% of the adults in the UK have been indoctrinated by the Climate Change RELIGION."
229,2022-12-01 15:33:44+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@tan123 Thanks, I really needed a good laugh this morning, Doc.  Keep up the great COMEDY routines."
230,2022-12-01 15:32:44+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,@DrJamesOlsson Must be that there isn't ENOUGH CO2 and oxygen in the Air.
231,2022-12-01 15:30:23+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@TuckerCarlson You are SO debilitated by your ZDS (Zelensky Derangement Syndrome) that you don't even understand that when Ukrainians mention 'Energy', they aren't talking about Gas and Oil, they're talking about the Electricity Grid that the Russians have destroyed. Tucker on RT"
232,2022-12-01 15:27:19+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,@TheSkiBaron @TheRealKeean And you seem to be REALLY scared about something that isn't happening....a shortage of weapons in NATO.  You must watch Tucker Carlson and that Russophile Doug MacGregor ..they're featured on Russian Propaganda TV as Russian HEROES.
233,2022-12-01 15:25:02+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@ECOWARRIORSS All that's needed is a bit more CO2 to feed the plants.  More CO2, more plants, more food, more oxygen for us.  Win-Win...oh, except for the followers of the Climate-Change RELIGION...who don't WANT greener lands, more food, and less desert."
234,2022-12-01 15:23:18+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@MrAndyNgo @charliekirk11 @UNM @sav_says_ The Problem is that the cops don't SMACK THEM ....they just DANCE with them.  Smack them in the head, lay them out on the ground, and GET ON WITH IT."
235,2022-12-01 15:22:01+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,@JackPosobiec You mean John F. Kennedy WASN'T PRESIDENT?  OMG !!
236,2022-12-01 15:20:43+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,"@TheoFleury14 Girlie-boy, half-wit, drama Queen Justine Turdeau....at his/her/its finest."
237,2022-12-01 15:19:42+00:00,BarryELevy,Barry Lévy,"Lima, Peru",en,@PeterDClack You can't talk 'facts' with the indoctrinated Climate nutbars....they make up their own to justify their destruction of the Earth's atmosphere.  When all of the plants start dying from the nutbars' CO2 sequestration 'plan'...and they have no food.....it will be too late.
