,date,username,displayname,location,language,tweet
150,2022-04-29 13:25:19+00:00,HBRYEVENTS1,Heaven in Africa🇳🇬🇳🇬,"Accra, Ghana",en,"@BobbyBAphilips @NANAKHALIPO @1RealWang_ @viewsdey @sugarbread__ @CHAMP_OFFICIAL1 @Kayjnr10 @IzzatElKhawaja @I_Am_Winter @Lewan_____ @Efua_1122 Fast way Kwesi bronii is making money in Africa
And you're there fighting E- Levy"
151,2022-04-29 13:15:02+00:00,bujy57214390,bujy,,en,"[PDF] Download Israel's Exodus in Transdisciplinary Perspective: Text, Archaeology, Culture, and Geoscience Best [PDF] by Thomas E.  Levy 
https://t.co/pKBe4ZG5ET https://t.co/ubDmoQA5g8"
152,2022-04-29 13:14:50+00:00,MAbounabhan,Mary Abounabhan,,en,"Have questions about Ghana's #Elevy? So do we. Read a blog from #DIGITAX  on how ""Uncertainty still dogs Ghana’s Electronic Transfer Levy"" https://t.co/D9w46xoMuR via @ICTDTax"
153,2022-04-29 13:12:18+00:00,1noelguy,Bala_601💙💙,192.168.1.1 ,en,So the E levy erhn… if i do wrong transaction to someone and it gets reversed will the charge also be given back to me?
154,2022-04-29 12:53:25+00:00,_anima___,Forever a shipper 📌❣️,,en,This E levy conversation in my office is killing me 😂😂😂😂😂 people are very serious oo 😂 someone even said he is taking all his money from momo by close of tomorrow😂😂 please where can we unsubscribe to momo asking for a friend 😂 https://t.co/XbFDbRnwBZ
155,2022-04-29 12:46:07+00:00,FireLegendaryB1,Jamz for the moment,,en,"After all this contribution, are we still to pay #elevy I need education https://t.co/18ilPqDGIr"
156,2022-04-29 12:44:50+00:00,itz_Prince4real,KPEGZ,GHANA 🇬🇭,en,@AtoBerdy @_kofiboakye Lol ppl complain but then the E Levy talk overshadow am. 🤣🤣🤣
157,2022-04-29 12:39:18+00:00,ken_ponng,kenPong,,en,"Just a reminder, in case if you've forgotten.
#elevy https://t.co/6A75Q4cw5V"
158,2022-04-29 12:38:32+00:00,Adom1063fm,Adom 106.3 FM,"Greater Accra, Ghana",en,"Even without the E levy, the government has been able to account for all of the funds borrowed - Alhaji Fofana, Government Spokesperson on Social Issues

#DwasoNsem https://t.co/FoSTouhOrE"
159,2022-04-29 12:21:20+00:00,KojoDessyy,KD✌️🇬🇭,,en,@NanaYhaw_ But I taught people are withdrawing from using the service because of E - levy
160,2022-04-29 12:15:47+00:00,BraJinglez,Kɔrtisɔl,,en,"@stephen_ansong @barber_beef @JudeGH @StatsGH What happens to e levy charge when I see send my first ¢100 and then I send another 10 cedi the same day?

Will I be charged the e-levy from the 10 cedis only?"
161,2022-04-29 12:12:23+00:00,ghmusiclive,Ghana Music Live,"Accra, Ghana",en,"E levy is fast approaching.. 😬😬

Fellow Ghanaians.... follow who know road and be like @iamedem 

Secure the bag.... don't become the bag 🤣🤣

#FunFriday
#ghmusiclive
#musiconthego https://t.co/iPFLPRCwrI"
162,2022-04-29 12:10:39+00:00,DrodaiL,Drodai Company ltd,"Takyi plaza, Spintex",en,"Providing end to end quality results in all building and construction services 🚧 

#fameye #samgeorge #sarkodie #elevy https://t.co/kciQb6WZKC"
163,2022-04-29 12:05:32+00:00,Gharticles,Ghana News Place 🇬🇭,Ghana,en,NEWS 5 Possible Ways To Reduce Impact Of E-Levy https://t.co/37kJ1a8As7 #LifestyleArticles #Elevy #featured #GhArticles GH ARTICLES
164,2022-04-29 12:03:14+00:00,ThisbeJeff,jeff 🧸 🌴,,en,it seems vodafone isn’t telling us something. 2 days to the start of e levy and they are still sending us “send money to any network for FREE”. chale make you guys open wona mind ehhh
165,2022-04-29 11:59:18+00:00,AkyemKrakye,Kwabena Frempong 👑🇬🇭🇯🇲👅💦,Where destiny and Choices meet,en,"Initially i thought you'll be charged e Levy when you're transferring,but no. From your own bank account to your own wallet sef you'll be charged,way before you transfer from your wallet. This is not tax,x thievery 😭😭😭 https://t.co/Pab2gS0KOl"
166,2022-04-29 11:55:37+00:00,Businessweekgh1,Businessweekghana,,qme,"https://t.co/9lUQeMiRyu
#Messi #Burnaboy #NFTCommunity #BreakingNews #Eleven #elevy"
167,2022-04-29 11:52:59+00:00,Businessweekgh1,Businessweekghana,,qme,"https://t.co/u3kRmAkbRo
#AmberHeardIsALiar #Odogwu #elevy #nabco #Drake_Laedeke"
168,2022-04-29 11:40:48+00:00,marcus_nice,Mr. Hustle,Dreamville,en,@jrmalvo aswear! Herrh seriously this scam e levy thing dey come o smh !
169,2022-04-29 11:36:11+00:00,akinjide_,richard,on the government’s neck,en,the government is saying e levy doesn't affect transfer of cash from bank to one's mobile wallet. yet some people are receiving messages from the banks contrary to that. one of the two is lying and I'm wondering why the government will not stop lying smh
170,2022-04-29 11:24:53+00:00,MObaahemaa,Emmanuella Akua Appiah,"Greater Accra, Ghana",en,@moigovgh Mr please I am left 300 cedis to complete my fees and you are talking about E Levy hmmm asem
171,2022-04-29 11:09:28+00:00,Bra_Enii,Bra Eni🇬🇭☠👽,Accra,en,"The sad thing about E levy is that those implementing it will not pay a penny. It's the poor citizens that will pay.

Interesting times ahead"
172,2022-04-29 10:59:53+00:00,nanabonnay1,I am bonnay,Africa,en,"@StatsGH Please, will the E levy affect merchant SIM card ?"
173,2022-04-29 10:59:46+00:00,quojoamanfo,Mr K,"Accra, Ghana",en,@sedi_slim Then mk who pay the fckn E levy?
174,2022-04-29 10:54:47+00:00,setor_dei,Setor,Ghana,en,"@nootutey Same bro, same.😭
We're the E- levy babies.😂😂😂"
175,2022-04-29 10:53:12+00:00,Bra_Enii,Bra Eni🇬🇭☠👽,Accra,en,"2 days more to E levy. 

The judgement day for Ghana"
176,2022-04-29 10:51:32+00:00,kweku_charisma,virginius🍬,classified,en,"@elorm_lucky Bro, the e levy thing go be bloody 😭"
177,2022-04-29 10:50:17+00:00,Owula_Kpakpo,Justice Okai-Allotey #QueerLivesMatter,"Accra, Ghana",en,"Maybe if they start telling Christians, that the E-Levy will affect their tithes and offerings, they would be serious and demand better.

Anaa for them they are in a pact with the Lord regardless.

#ELevy"
178,2022-04-29 10:50:15+00:00,alawayo43,Nii Armaah,london,en,@MichaelFianyo1 My people in Ghana will still fall for this stupidity. When did e levy become the source of Ghana’s development?
179,2022-04-29 10:17:41+00:00,KusioKwadwo,Kwadwo Kusio🇬🇭 AK-4075,,en,@StatsGH The banks are currently making Huge profit margins even after the Cleanup.... E- Levy cant collapse e-transactions....🤝
180,2022-04-29 09:04:59+00:00,Kweku_NJ,Adze,Ghana,en,Why can’t be a nationwide referendum about #elevy
181,2022-04-29 08:49:11+00:00,alcadebrigitte2,Bontemps beatrice,,fr,@villegluets @PascalPraud @Laurent_Joffrin @GeorgesFENECH @na_devers @Dartigolles @ChdOrnellas Elle est là le mardi.   Le jour où elle ne sera plus là……….. il reste E Lévy Gilles William mais nous n’a vois plus Rouffiol.   Pourquoi ?
182,2022-04-29 08:48:48+00:00,IluvMaGaf,GAFFAR XAVI.,Somewhere nice ,en,@moigovgh So we wey wanna poor parents no pay e levy when we were kids we no get bright future ?
183,2022-04-29 08:47:36+00:00,NsiahKonadu,isaac nsiah konadu,"Greater Accra, Ghana",en,@Joy997FM These days it's even hard to get a single wife to orgasm na two or more. E- levy will not even allow that.
184,2022-04-29 08:41:59+00:00,Kobbyblack16,Ayeduase Vandam 🔥🔥,,en,@tv3_ghana @NAkufoAddo Masa just cancel the e_levy
185,2022-04-29 08:39:07+00:00,toppiesuleiman1,Toppie Saatorpie,"Wa, Ghana",en,"E levy starts 1st May,2022?  So the Court injunction wont even deter them from implemeting this diabolic tax? Well, our Unanimous Judges are just there to do the President's bidding, I guess. Their oath is nothing anymore https://t.co/nAEuGSdYbe"
186,2022-04-29 08:38:57+00:00,GodfredCypress,Cypress BHIM,"Accra, Ghana",no,@JoyNewsOnTV Eii this E - levy matter no die ???
187,2022-04-29 08:35:34+00:00,CraftanMedia,Lukaku wofase,United States,en,"Ghana's entire problem: 
Wrong Mindset &amp; Dollar Management

#ibrahimovic #elevy"
188,2022-04-29 08:26:12+00:00,_Mayford,Mia Me Dokono👻🇬🇧🇬🇭,Blogger & Writer,qme,https://t.co/dDFq0ROwV8 #ElonMusk #elevy
189,2022-04-29 08:22:12+00:00,iburniton96,Count of Monte Cristo🕊️,Earth ,en,@JoyNewsOnTV I can never stop using Momo cuz I bet almost every day. Who cares about e levy when aviator 😃😃 is paying well #AMShow
190,2022-04-29 08:21:52+00:00,TrueDemocratsA,True Democrats Alliance,,en,"The Electronic Transaction Levy (E-Levy) takes effect this Sunday, are you ready?  Share your thoughts with us 🟠⚪️🟢#elevy #partyforthepeople #TDA #y3gyinamu 
@thePOE_T @TDzineku @DominicAsitanga @kodwoboateng"
191,2022-04-29 08:18:04+00:00,Mubarakmozac,🅰️frica 🅾️n The Ⓜ️🅾️VE 🌍,"Accra, Ghana",en,@JoyNewsOnTV I’ll definitely STOP using momo if they ever implement this e- levy
192,2022-04-29 08:14:26+00:00,ABDULWA24813668,ABDUL WADUD,EJURA,in,@TV3NEWDAY E LEVY DI ASEM BEBA
193,2022-04-29 08:13:23+00:00,Abrokwaok,Andrews,,en,"#TV3NewDay
If it is e- levy that will eliminate our suffering, then we're waiting. 
What kind of govt is this?"
194,2022-04-29 08:09:59+00:00,Osagyefo1909,Ɔsagyefo1909,Ghana,en,"#tv3newday Look, e levy is state sponsored thievery!!"
195,2022-04-29 08:00:40+00:00,DayoAdjetey,👑king 🇬🇭🇬🇭,,en,"@myumbbank 
You guys want me to close my account? The E -levy message you sent 
Who asked you to send it?"
196,2022-04-29 07:52:13+00:00,ilaydesol2,Ilaydesol,"Menton, France",fr,"@ivanrioufol Vous nous avez manqué Ivan Rioufol ! L’info des pros 2 (qu’on zappe  maintenant) n’a pas « le même substrat ». P. Praud « a tourné casaque ». Seuls Gw Goldnadel, E.Levy et V. Jacquet entre autres, arrivent  à nous rallier un peu. Et encore !…"
197,2022-04-29 07:50:03+00:00,Okayoote1,Osman🇬🇭🇨🇦,Tema Ghana,ht,@CalBankPLC @TheAccraMarket Cashless in this e levy era tufiakwa
198,2022-04-29 07:49:07+00:00,OiseauPiement,Piment,,fr,"@YvesPDB @CNEWS @MaryCherby Comme dit souvent E.Levy ""mais laissez-moi parler, je voudrais terminer mes longues explications""
#CauseurQuElleDit"
199,2022-04-29 07:39:44+00:00,Selinest,Selikem Kobla,Accra - Ghana,en,"So who did government consult before awarding the contract to the software developer? Who were the technical advisors for this #Elevy thing. If it is revenue assurance we have #GHIPSS #KeninGVG or they have lost their capacity to monitor payment transactions now?
Cc @samgeorgegh https://t.co/48TCZ7tWnr"
200,2022-04-29 07:31:42+00:00,Thrillernewsgh,Thriller News GH,"Kumasi, Ghana",en,"GRA announces phased-approach for implementation of E-Levy which starts May 1

#E-Levy
#ElonsFirstDayAtTwitter  https://t.co/VTORY3aMlR"
201,2022-04-29 07:25:17+00:00,aristocrat_king,Voix of Ghana VOG💥,Siano Streets - KMS ACC 🚨,qme,"#CocaCola #Odogwu #fameye #Shattawalemusic #BurnaBoyMSG #Tems #elevy #Gra

https://t.co/c4dCeiMFAu"
202,2022-04-29 07:23:50+00:00,NsemghOfficial,Nsemgh,Worldwide,en,E-Levy: May 1 implementation to be done in modified-phased approach – GRA https://t.co/1zUN0WRRaa #LocalNews #News #Elevy
203,2022-04-29 06:44:40+00:00,Douglasileiro,Douglas Santana ✊🏿,,pt,"@eliasjabbour O campanheiro Meirelles e Levy viraram socialistas tbm?

Não dá pra ser de esquerda e bater palma para SELIC de 14,25% da dona Dilma!"
204,2022-04-29 06:42:32+00:00,hotstoriesghana,Hot Stories Ghana,"Winneba, Ghana",en,Kelvin Taylor Boldly Sends Another Powerful Message To Ghanaian’s Over E-Levy-Intriguing Details Dropped-CHECK. https://t.co/xcBeueXoi6
205,2022-04-29 06:40:12+00:00,dkbghana,DKB GHANA,GH,en,When you remember it's 48hrs more to E levy. https://t.co/XsACVfVkgE
206,2022-04-29 06:17:10+00:00,BenjaminAkakpo3,Benjamin Akakpo,,en,"Good people of Ghana eeeee! Ndi! Maakye!😎

Join us for #TheBigStories today as we contemplate the #Elevy, 48 hours to roll-out day; the #NPPConstituencyElections on day 2 and; get your take via the phone lines on both issues.

Join us - #ForGodAndCountry!💪🏾🇬🇭✌🏾🔥🙌🏾

#AMShow https://t.co/zHAs6jPMdl"
207,2022-04-29 00:56:41+00:00,89savage_,kelvinscorruptedmind,Zootopia ,en,@elonmusk Save Ghana from E levy please 🙏❤️
208,2022-04-29 00:53:26+00:00,89savage_,kelvinscorruptedmind,Zootopia ,en,@elonmusk Mr Elon buy Ghana and cancel the E levy
209,2022-04-29 00:52:06+00:00,89savage_,kelvinscorruptedmind,Zootopia ,en,@elonmusk @CocaCola Mr Elon come and buy my country Ghana and cancel the E levy 🙏
210,2022-04-29 00:40:13+00:00,CryptoPalmer_,DrePalmer🔸️(Astro),Altcoins #bitcoin #BNB,en,"@AfricaFactsZone Deduct 15 million bro, 90% of us are about to stop using it cause of #elevy"
211,2022-04-29 00:09:28+00:00,pressure_bae,Sikani Kotsi🍆 Ye Der 😋🥒💖💰💵🇬🇭,"Greater Accra, Ghana",en,@AkwasiPae Hwe 🙄🙄 u no dey the E_levy economy inside Anaa 😒😒
212,2022-04-28 23:52:29+00:00,pressure_bae,Sikani Kotsi🍆 Ye Der 😋🥒💖💰💵🇬🇭,"Greater Accra, Ghana",en,"@EmmanuelQuenzie Herh 🙄 Yem p3r nkwasia ndwum biaaa biom, let finished with the E_Levy pandemic first 😒😒😒"
213,2022-04-28 23:21:56+00:00,xaliamaama,ASK Maama🇬🇭,"Kasoa, Ghana",en,"@icebergriches @dkbghana Odawna doesn't even need to look that aesthetic. It can just be clean and serene nature and it wouldn't be that scar on the face of Accra. And that doesn't take e levy. It takes attitudinal change, common humanity and love for our environment."
214,2022-04-28 23:20:32+00:00,Truly_RWM,Robert W. Myers💥🇬🇭,,en,This one found me.  Several years after.  Chale this dey bore pass e levy https://t.co/u1jkE8OR7u
215,2022-04-28 22:57:25+00:00,YhawNike,Yhaw Nike,,en,@MTNGhana Will you deduct E levy or still dey??
216,2022-04-28 22:55:34+00:00,Esi_j,Judith,,en,"Trying so hard to get April’s shipment in before 1st May so me and my customers will avoid e levy at least for this set of items, this
shipping company is trying very hard to ensure it doesn’t happen. 😶‍🌫️😶‍🌫️"
217,2022-04-28 22:36:02+00:00,OperaNews_GH,Opera News Ghana,"Accra, Ghana",en,"Approved, Make Sure You Solve All Ghana’s Problem – Asiedu Nketia To Akufo-Addo
https://t.co/ihfKQXT9jT
#elevy
#akuffoaddo"
218,2022-04-28 22:19:53+00:00,TRUTH48294806,TRUTH,,en,@CitizenTechiman 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 the @OfficialNDCGh knows something about the e levy we dunno..cuz their constant show of pains is funny
219,2022-04-28 22:15:19+00:00,JBLeBoSSS,John Bosco,,en,"The best Rapper Alive 

https://t.co/o9isZ3xdWj

#Ronaldo #Mata #e-levy #Man Utd # https://t.co/Ltk37AApHe"
220,2022-04-28 22:10:17+00:00,ohjeezentertain,ohjeez Entertainment,,en,"Charlie,  what's the meaning of this e-levy message from GRA?

Or it will not be implemented come 1st May as speculated?

#ohjeez #elevy https://t.co/DrD2LXzibH"
221,2022-04-28 21:52:37+00:00,Arthy7777,Arthur Singer,🌍,fr,"@GerardAraud Pauvre E Levy, fervente admiratrice des USA... Son Monde s'écroule !!!"
222,2022-04-28 21:46:16+00:00,stevagb,Stev@,,en,@Ghanasoccernet well ..just say money e dey ...stop de rest coz u are not Quatari than Ghanaian..lol..Remember to bring the money home..to pressure of the e levy
223,2022-04-28 21:38:39+00:00,Kermah459,Class P🇬🇭🇬🇧🇳🇬,,en,"@Bridget_Otoo So all the eye red about this e levy thing, they dont have a plan. God! why am i a Ghanaian."
224,2022-04-28 21:30:26+00:00,CoolPaul97,Captain Tsubaso 💫,No man's Island ,en,E - levy is coming so WhatsApp is doing settings to quench more data....lol
225,2022-04-28 21:11:14+00:00,RonaldBLAY_,Still Kicking ⚡️,Ghana,ht,"Full freestyle dropping soon 🔥🔥 

Davido Pete Edochie Stonebwoy E - Levy https://t.co/2m76fbwiU4"
226,2022-04-28 21:08:17+00:00,StonnelD,stonnel,,en,Very soon I will be buying credit cards to scratch..E levy got nothing on me 😂
227,2022-04-28 20:47:10+00:00,Owusu_Justice_A,Nana Yaw Owusu Afriyie,"Tarkwa, Ghana",fr,Plus E levy😂😂 mad combination 😂😂😂 https://t.co/cJpbymwoQz
228,2022-04-28 20:31:21+00:00,lartelartey,Nii Larte Lartey,Tema,en,"Watching the #CitiNewsroom and how the NPP constituency election went on despite the injunctions amidst the pockets of chaos, it tells me only one thing. Forget the #ELevy injunction. It will be implemented in full swing on May 1 anaa?  😅"
229,2022-04-28 20:28:21+00:00,Fredric69000821,Banks,,en,@fiifi_kwabs Son of E Levy
230,2022-04-28 20:26:41+00:00,silloex,Kojo Twum,Accra,en,@MANNYRAIN3 @jonatha19090690 @NAkufoAddo Will you die when the E levy starts?
231,2022-04-28 20:25:18+00:00,laurentfalzon,Laurent Falzon,Marseille,fr,@vince13008 E. Lévy c’est du haut niveau dans l’échelle de la bêtise.
232,2022-04-28 20:16:57+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@amitvb99 @nivbit אם רק היה מקבל התקף חרדה במקום להשחיל לליצן שלנו מהקרן
233,2022-04-28 20:09:08+00:00,guyguy_tv,Guyguy TV,"Koforidua, Ghana",en,@samgeorgegh @GhanaRevenue Thanks for informing us E levy is coming
234,2022-04-28 20:07:04+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,הפרוגרסיבית הכי קוהרנטית https://t.co/8Nrpm4asOW
235,2022-04-28 19:52:55+00:00,Consciousnes2,LIVING LEGEND𓃵,somewhere on EARTH,en,"On fact: The NPP is the most violent party in the political history of Ghana.

#Elevy
#Putin"
236,2022-04-28 19:48:35+00:00,hero_aam,Hero,"Greater Accra, Ghana",en,"#E-levy, 1st May, are you ready? https://t.co/955u9DGQ4t"
237,2022-04-28 19:40:27+00:00,NIIOBODAI14,NII MANTSE,,en,"@NAkufoAddo We will be waiting for u TSE ATAA , pls suspend the E_LEVY for sometime or let the percentage come down kraa oyiwaladonn ONUKPA"
238,2022-04-28 19:35:07+00:00,kuntaEric,@Adu_Eric,Africa,en,"E-Levy there one side dey laugh like a Putin 🤣🤣🤣
#WeMove 
#elevy  
#Ghana"
239,2022-04-28 19:32:51+00:00,djblinkzgh,Ellen Blinkz,Accra - Ghana,en,"We are so obsessed with marrying financially stable partners that we forget to check their mental and spiritual stability

#KNUST #PeteEdochie #elevy"
240,2022-04-28 19:24:08+00:00,maducso,jujubinha de pêssego no país do futebol !,ela/ele  | o L da sigla ,pt,entrei jurando que eu tava sendo cancelada nesse site mAS ERA APENAS TONY E LEVY . https://t.co/SWNyHvfoAR
241,2022-04-28 19:03:40+00:00,Baco83272090,Baco,,fr,"E. Lévy
Directrice rédaction de Causeur
E. Macron devrait carrément nommer comme  1er ministre  une femme transgenre, issue de la diversité, et souffrant de handicap. Et bien sûr, portant un voile islamique puisque désormais, il trouve que ça va très bien avec le féminisme !"
242,2022-04-28 18:42:26+00:00,tmiata,Theola 👸🏿,"Accra, Ghana",en,"E levy starts on Sunday Ei yehowa!
Just like free education it’s going to be chaotic and basaaa with no structure, no thorough planning"
243,2022-04-28 18:41:08+00:00,I_am_moana_1,I AM MOANA 🚣,Ghana,en,Mr President where is the money ....... @NAkufoAddo  I and my family will and never pay E levy https://t.co/zt7LaXBA0L
244,2022-04-28 18:23:08+00:00,ACHIE_O,PHYSH BONE,Ghana,en,That means you have your agenda for this e levy different from what you have told the public. Hmmmmmmmmm
